link4208003 hs12 56499976 56527014 color=dorange,thickness=4.3393,z=0.230451916207683267
link4208003 hs12 56443855 56588854 color=dorange,thickness=4.3393,z=0.230451916207683267
link4208005 hs12 56442383 56447243 color=dorange,thickness=4.078,z=0.24521824423737126
link4208005 hs12 56443855 56588854 color=dorange,thickness=4.078,z=0.24521824423737126
link4208006 hs12 56448617 56452181 color=dorange,thickness=3.89485,z=0.256749297148799055
link4208006 hs12 56443855 56588854 color=dorange,thickness=3.89485,z=0.256749297148799055
link4208007 hs12 56425050 56428293 color=dorange,thickness=3.86461,z=0.258758322314541441
link4208007 hs12 56443855 56588854 color=dorange,thickness=3.86461,z=0.258758322314541441
link4208008 hs12 56452649 56462591 color=dorange,thickness=3.83101,z=0.26102777074452951
link4208008 hs12 56443855 56588854 color=dorange,thickness=3.83101,z=0.26102777074452951
link4208009 hs12 56428269 56432431 color=dorange,thickness=3.78406,z=0.264266422836847196
link4208009 hs12 56443855 56588854 color=dorange,thickness=3.78406,z=0.264266422836847196
link4208011 hs12 56374004 56401605 color=dorange,thickness=3.15961,z=0.316494757264345916
link4208011 hs12 56443855 56588854 color=dorange,thickness=3.15961,z=0.316494757264345916
link4222229 hs12 56499976 56527014 color=dorange,thickness=3.30814,z=0.302284667517094198
link4222229 hs12 56588855 56768854 color=dorange,thickness=3.30814,z=0.302284667517094198
link4222231 hs12 56462794 56477637 color=dorange,thickness=3.07204,z=0.32551659483600474
link4222231 hs12 56588855 56768854 color=dorange,thickness=3.07204,z=0.32551659483600474
link4222234 hs12 56428269 56432431 color=dorange,thickness=2.97079,z=0.336610800494144655
link4222234 hs12 56588855 56768854 color=dorange,thickness=2.97079,z=0.336610800494144655
link4222236 hs12 56374004 56401605 color=dorange,thickness=2.86987,z=0.348447839100725817
link4222236 hs12 56588855 56768854 color=dorange,thickness=2.86987,z=0.348447839100725817
link4312974 hs15 64578706 64584238 color=dred,thickness=2.93293,z=0.340955972355289761
link4312974 hs12 64273855 64553854 color=dred,thickness=2.93293,z=0.340955972355289761
link4344681 hs16 86479125 86527613 color=dred,thickness=2.86858,z=0.348604536042222981
link4344681 hs12 67158855 67198854 color=dred,thickness=2.86858,z=0.348604536042222981
link4393647 hs12 67426202 67446120 color=dorange,thickness=2.91076,z=0.343552886531352636
link4393647 hs12 67358855 67393854 color=dorange,thickness=2.91076,z=0.343552886531352636
link4411959 hs12 67366997 67422740 color=dorange,thickness=4.636,z=0.215703192407247627
link4411959 hs12 67393855 67453854 color=dorange,thickness=4.636,z=0.215703192407247627
link4411962 hs12 67426202 67446120 color=dorange,thickness=3.3262,z=0.300643376826408514
link4411962 hs12 67393855 67453854 color=dorange,thickness=3.3262,z=0.300643376826408514
link4411965 hs12 67488237 67525478 color=dorange,thickness=2.91976,z=0.342493903608515768
link4411965 hs12 67393855 67453854 color=dorange,thickness=2.91976,z=0.342493903608515768
link4428561 hs12 67426202 67446120 color=dorange,thickness=3.70084,z=0.270208925541228478
link4428561 hs12 67453855 67468854 color=dorange,thickness=3.70084,z=0.270208925541228478
link4428562 hs12 67488237 67525478 color=dorange,thickness=3.50113,z=0.285622070588638525
link4428562 hs12 67453855 67468854 color=dorange,thickness=3.50113,z=0.285622070588638525
link4428564 hs12 67366997 67422740 color=dorange,thickness=3.2476,z=0.307919694543663013
link4428564 hs12 67453855 67468854 color=dorange,thickness=3.2476,z=0.307919694543663013
link4444267 hs12 67488237 67525478 color=dorange,thickness=4.5022,z=0.222113633334814091
link4444267 hs12 67468855 67553854 color=dorange,thickness=4.5022,z=0.222113633334814091
link4444271 hs12 67426202 67446120 color=dorange,thickness=3.35761,z=0.297830897572976016
link4444271 hs12 67468855 67553854 color=dorange,thickness=3.35761,z=0.297830897572976016
link4461783 hs12 67488237 67525478 color=dorange,thickness=4.1737,z=0.239595562690178978
link4461783 hs12 67553855 67583854 color=dorange,thickness=4.1737,z=0.239595562690178978
link4461788 hs12 67426202 67446120 color=dorange,thickness=2.95894,z=0.337958863647116873
link4461788 hs12 67553855 67583854 color=dorange,thickness=2.95894,z=0.337958863647116873
link4461790 hs12 67366997 67422740 color=dorange,thickness=2.8375,z=0.352422907488986784
link4461790 hs12 67553855 67583854 color=dorange,thickness=2.8375,z=0.352422907488986784
link4477810 hs12 67488237 67525478 color=dorange,thickness=3.65077,z=0.273914817969907718
link4477810 hs12 67583855 67588854 color=dorange,thickness=3.65077,z=0.273914817969907718
link4477811 hs12 67426202 67446120 color=dorange,thickness=3.56113,z=0.280809742974842255
link4477811 hs12 67583855 67588854 color=dorange,thickness=3.56113,z=0.280809742974842255
link4494390 hs12 67426202 67446120 color=dorange,thickness=3.53725,z=0.28270549155417344
link4494390 hs12 67588855 67633854 color=dorange,thickness=3.53725,z=0.28270549155417344
link4494394 hs12 67488237 67525478 color=dorange,thickness=3.26923,z=0.305882424913511744
link4494394 hs12 67588855 67633854 color=dorange,thickness=3.26923,z=0.305882424913511744
link4494396 hs12 68039798 68070843 color=dorange,thickness=2.86567,z=0.348958533257493012
link4494396 hs12 67588855 67633854 color=dorange,thickness=2.86567,z=0.348958533257493012
link4510899 hs12 68150395 68259829 color=dorange,thickness=2.92678,z=0.341672418152372232
link4510899 hs12 67633855 68088854 color=dorange,thickness=2.92678,z=0.341672418152372232
link4524366 hs11 616312 617173 color=vlgrey,thickness=3.06586,z=-1
link4524366 hs10 53129542 53129542 color=vlgrey,thickness=3.06586,z=-1
link4524367 hs1 153571675 153798948 color=vlgrey,thickness=2.86393,z=-1
link4524367 hs10 53129542 53129542 color=vlgrey,thickness=2.86393,z=-1
link4543061 hs12 68039798 68070843 color=dorange,thickness=2.9035,z=0.34441191665231617
link4543061 hs12 68108855 69188854 color=dorange,thickness=2.9035,z=0.34441191665231617
link4559463 hs12 68923043 69035040 color=dorange,thickness=3.00274,z=0.333029166694419097
link4559463 hs12 69188855 69253854 color=dorange,thickness=3.00274,z=0.333029166694419097
link4621421 hs14 21015174 21037159 color=dorange,thickness=2.97976,z=0.335597497785056515
link4621421 hs14 19494474 40699473 color=dorange,thickness=2.97976,z=0.335597497785056515
link4623804 hs14 49653595 49767849 color=dorange,thickness=2.84944,z=0.350946150822617778
link4623804 hs14 40699474 73069473 color=dorange,thickness=2.84944,z=0.350946150822617778
link4717059 hs22 23329123 23354972 color=vlgrey,thickness=3.1024,z=-1
link4717059 hs11 107843372 107843372 color=vlgrey,thickness=3.1024,z=-1
link4717060 hs6_qbl_hap2 2938737 2940428 color=vlgrey,thickness=3.09295,z=-1
link4717060 hs11 107843372 107843372 color=vlgrey,thickness=3.09295,z=-1
link4721550 hs5 149526536 149544314 color=vlgrey,thickness=2.81005,z=-1
link4721550 hs11 110675314 110675314 color=vlgrey,thickness=2.81005,z=-1
link4730061 hs11 112690460 112742324 color=dblue,thickness=3.53488,z=0.282895034626352238
link4730061 hs11 112690747 112690747 color=dblue,thickness=3.53488,z=0.282895034626352238
link4732561 hs11 113776593 113784845 color=dblue,thickness=3.54253,z=0.282284130268480436
link4732561 hs11 113776289 113776289 color=dblue,thickness=3.54253,z=0.282284130268480436
link4732562 hs11 113767379 113776349 color=dblue,thickness=3.24295,z=0.308361214326462018
link4732562 hs11 113776289 113776289 color=dblue,thickness=3.24295,z=0.308361214326462018
link4732829 hs11 113776593 113784845 color=dblue,thickness=3.59164,z=0.278424340969584925
link4732829 hs11 113776321 113776321 color=dblue,thickness=3.59164,z=0.278424340969584925
link4761251 hs11 65390487 65396916 color=dblue,thickness=3.1753,z=0.314930872673448178
link4761251 hs11 12089187 12089187 color=dblue,thickness=3.1753,z=0.314930872673448178
link4761942 hs11 65390487 65396916 color=dblue,thickness=2.98906,z=0.334553337838651616
link4761942 hs11 122259187 122259187 color=dblue,thickness=2.98906,z=0.334553337838651616
link4788578 hs1 202031373 202089879 color=dorange,thickness=4.0795,z=0.245128079421497733
link4788578 hs1 200659269 202529268 color=dorange,thickness=4.0795,z=0.245128079421497733
link4788579 hs1 202454603 202595667 color=dorange,thickness=3.34852,z=0.298639398898617897
link4788579 hs1 200659269 202529268 color=dorange,thickness=3.34852,z=0.298639398898617897
link4788580 hs1 201862550 201979832 color=dorange,thickness=3.34111,z=0.299301729066088815
link4788580 hs1 200659269 202529268 color=dorange,thickness=3.34111,z=0.299301729066088815
link4788581 hs1 202097362 202106903 color=dorange,thickness=3.32707,z=0.300564761186268999
link4788581 hs1 200659269 202529268 color=dorange,thickness=3.32707,z=0.300564761186268999
link4788582 hs1 202366812 202387930 color=dorange,thickness=3.26788,z=0.3060087885724078
link4788582 hs1 200659269 202529268 color=dorange,thickness=3.26788,z=0.3060087885724078
link4788583 hs1 202752133 202793870 color=dorange,thickness=2.93806,z=0.340360646140650633
link4788583 hs1 200659269 202529268 color=dorange,thickness=2.93806,z=0.340360646140650633
link4801394 hs19 1733075 1763199 color=dred,thickness=3.54694,z=0.281933159286596334
link4801394 hs18 73964317 74034316 color=dred,thickness=3.54694,z=0.281933159286596334
link4801396 hs17 36830334 36834348 color=dred,thickness=2.9713,z=0.336553023928920001
link4801396 hs18 73964317 74034316 color=dred,thickness=2.9713,z=0.336553023928920001
link4801397 hs6 2710664 2730978 color=dred,thickness=2.86948,z=0.348495197736175195
link4801397 hs18 73964317 74034316 color=dred,thickness=2.86948,z=0.348495197736175195
link4805632 hs13 19105787 19145598 color=dred,thickness=3.09547,z=0.323052718973209238
link4805632 hs18 74114317 74584316 color=dred,thickness=3.09547,z=0.323052718973209238
link4805634 hs17 53670785 53700877 color=dred,thickness=2.92198,z=0.342233690853462378
link4805634 hs18 74114317 74584316 color=dred,thickness=2.92198,z=0.342233690853462378
link4808664 hs1 203321894 203357773 color=dorange,thickness=2.96038,z=0.337794472331254771
link4808664 hs1 202529269 203749268 color=dorange,thickness=2.96038,z=0.337794472331254771
link4808665 hs1 202752133 202793870 color=dorange,thickness=2.81326,z=0.355459502498880303
link4808665 hs1 202529269 203749268 color=dorange,thickness=2.81326,z=0.355459502498880303
link4877986 hs22 22706138 22714284 color=dorange,thickness=3.8458,z=0.260023922200842478
link4877986 hs22 22674219 22684218 color=dorange,thickness=3.8458,z=0.260023922200842478
link4880232 hs22 22706138 22714284 color=dorange,thickness=3.56014,z=0.280887830253866421
link4880232 hs22 22684219 22699218 color=dorange,thickness=3.56014,z=0.280887830253866421
link4880632 hs16 46951954 46976730 color=vlgrey,thickness=2.96908,z=-1
link4880632 hs11 605519 605519 color=vlgrey,thickness=2.96908,z=-1
link4883489 hs22 22706138 22714284 color=dorange,thickness=5.071,z=0.197199763360283968
link4883489 hs22 22699219 22704218 color=dorange,thickness=5.071,z=0.197199763360283968
link4885932 hs22 22706138 22714284 color=dorange,thickness=3.9094,z=0.255793727937790965
link4885932 hs22 22704219 22724218 color=dorange,thickness=3.9094,z=0.255793727937790965
link4909544 hs11 6296751 6298316 color=dblue,thickness=3.28567,z=0.304351928221641248
link4909544 hs11 6298471 6298471 color=dblue,thickness=3.28567,z=0.304351928221641248
link4950295 hsY 13526092 13541784 color=dorange,thickness=3.26791,z=0.306005979356836633
link4950295 hsY 3225451 6650450 color=dorange,thickness=3.26791,z=0.306005979356836633
link4950296 hsY 2769622 2794997 color=dorange,thickness=3.1582,z=0.316636058514343613
link4950296 hsY 3225451 6650450 color=dorange,thickness=3.1582,z=0.316636058514343613
link4950300 hsY 21146998 21164428 color=dorange,thickness=2.94304,z=0.339784712406219419
link4950300 hsY 3225451 6650450 color=dorange,thickness=2.94304,z=0.339784712406219419
link4955282 hsY 13526092 13541784 color=dorange,thickness=3.78898,z=0.263923272226298371
link4955282 hsY 6695451 10375450 color=dorange,thickness=3.78898,z=0.263923272226298371
link4955305 hsY 13918782 14101944 color=dorange,thickness=3.00712,z=0.332544095347043018
link4955305 hsY 6695451 10375450 color=dorange,thickness=3.00712,z=0.332544095347043018
link4955306 hsY 21146998 21164428 color=dorange,thickness=3.00298,z=0.333002550799539124
link4955306 hsY 6695451 10375450 color=dorange,thickness=3.00298,z=0.333002550799539124
link4958650 hsY 21146998 21164428 color=dorange,thickness=2.91397,z=0.343174432132108429
link4958650 hsY 10375451 10515450 color=dorange,thickness=2.91397,z=0.343174432132108429
link4961245 hsY 13526092 13541784 color=dorange,thickness=3.05455,z=0.32738046520764106
link4961245 hsY 10515451 12500450 color=dorange,thickness=3.05455,z=0.32738046520764106
link4964954 hsY 21146998 21164428 color=dorange,thickness=3.65842,z=0.273342043833130149
link4964954 hsY 12500451 24685450 color=dorange,thickness=3.65842,z=0.273342043833130149
link4964956 hsY 13526092 13541784 color=dorange,thickness=3.47824,z=0.287501725010350062
link4964956 hsY 12500451 24685450 color=dorange,thickness=3.47824,z=0.287501725010350062
link4974930 hs6 136919879 137155349 color=vlgrey,thickness=2.81797,z=-1
link4974930 hs11 68573027 68573027 color=vlgrey,thickness=2.81797,z=-1
link4989829 hs13 74756809 74954251 color=vlgrey,thickness=3.70807,z=-1
link4989829 hs11 7230074 7230074 color=vlgrey,thickness=3.70807,z=-1
link4989830 hs2 20510315 20512682 color=vlgrey,thickness=2.93878,z=-1
link4989830 hs11 7230074 7230074 color=vlgrey,thickness=2.93878,z=-1
link5076576 hs19 51078705 51081216 color=vlgrey,thickness=3.12592,z=-1
link5076576 hs12 10927484 10927484 color=vlgrey,thickness=3.12592,z=-1
link5100833 hs2 95432174 95442606 color=vlgrey,thickness=2.98627,z=-1
link5100833 hs12 118799545 118799545 color=vlgrey,thickness=2.98627,z=-1
link5100834 hs2 216611356 216654784 color=vlgrey,thickness=2.88343,z=-1
link5100834 hs12 118799545 118799545 color=vlgrey,thickness=2.88343,z=-1
link5140270 hs19 49943817 49955141 color=vlgrey,thickness=2.84602,z=-1
link5140270 hs12 13045174 13045174 color=vlgrey,thickness=2.84602,z=-1
link5147475 hs14 85066240 85164023 color=vlgrey,thickness=3.15271,z=-1
link5147475 hs12 131974492 131974492 color=vlgrey,thickness=3.15271,z=-1
link5147479 hs17 7512444 7531588 color=vlgrey,thickness=2.89777,z=-1
link5147479 hs12 131974492 131974492 color=vlgrey,thickness=2.89777,z=-1
link5147480 hs11 118561375 118566142 color=vlgrey,thickness=2.89276,z=-1
link5147480 hs12 131974492 131974492 color=vlgrey,thickness=2.89276,z=-1
link5180305 hs14 79733621 79747596 color=vlgrey,thickness=2.90236,z=-1
link5180305 hs1 109838412 109838412 color=vlgrey,thickness=2.90236,z=-1
link5191846 hs3 172088897 172109120 color=vlgrey,thickness=3.36961,z=-1
link5191846 hs12 38785529 38785529 color=vlgrey,thickness=3.36961,z=-1
link5191849 hs14 101764930 101841284 color=vlgrey,thickness=2.81548,z=-1
link5191849 hs12 38785529 38785529 color=vlgrey,thickness=2.81548,z=-1
link5279141 hs7 29486010 29520469 color=vlgrey,thickness=2.96071,z=-1
link5279141 hs12 54904421 54904421 color=vlgrey,thickness=2.96071,z=-1
link5279504 hs8 145553032 145555754 color=vlgrey,thickness=2.9818,z=-1
link5279504 hs12 54904463 54904463 color=vlgrey,thickness=2.9818,z=-1
link5279505 hs16 10529780 10582040 color=vlgrey,thickness=2.89783,z=-1
link5279505 hs12 54904463 54904463 color=vlgrey,thickness=2.89783,z=-1
link5279506 hs19 6086709 6144112 color=vlgrey,thickness=2.89537,z=-1
link5279506 hs12 54904463 54904463 color=vlgrey,thickness=2.89537,z=-1
link5280105 hs8 27646751 27686089 color=vlgrey,thickness=2.84818,z=-1
link5280105 hs12 54904481 54904481 color=vlgrey,thickness=2.84818,z=-1
link5502684 hs20 44771685 44798392 color=vlgrey,thickness=2.96782,z=-1
link5502684 hs1 11646825 11646825 color=vlgrey,thickness=2.96782,z=-1
link5531282 hs2 219991342 219999705 color=vlgrey,thickness=2.95798,z=-1
link5531282 hs14 23633418 23633418 color=vlgrey,thickness=2.95798,z=-1
link5692813 hs2 219354715 219388260 color=vlgrey,thickness=3.28942,z=-1
link5692813 hs15 37660352 37660352 color=vlgrey,thickness=3.28942,z=-1
link5789455 hs8 30762667 30789894 color=vlgrey,thickness=2.92297,z=-1
link5789455 hs15 72805581 72805581 color=vlgrey,thickness=2.92297,z=-1
link5821293 hs11 65390487 65396916 color=vlgrey,thickness=2.86795,z=-1
link5821293 hs15 87239675 87239675 color=vlgrey,thickness=2.86795,z=-1
link5837192 hs17 58863396 58877454 color=vlgrey,thickness=3.18679,z=-1
link5837192 hs15 98091028 98091028 color=vlgrey,thickness=3.18679,z=-1
link5908595 hs3 185386556 185394489 color=dorange,thickness=3.30007,z=0.303023875251131037
link5908595 hs3 182999067 184239066 color=dorange,thickness=3.30007,z=0.303023875251131037
link5908596 hs3 184215699 184300059 color=dorange,thickness=3.16456,z=0.315999696640291225
link5908596 hs3 182999067 184239066 color=dorange,thickness=3.16456,z=0.315999696640291225
link5908598 hs3 184898299 185013107 color=dorange,thickness=3.01837,z=0.331304644559812084
link5908598 hs3 182999067 184239066 color=dorange,thickness=3.01837,z=0.331304644559812084
link5908599 hs3 183993984 184122115 color=dorange,thickness=2.99125,z=0.334308399498537401
link5908599 hs3 182999067 184239066 color=dorange,thickness=2.99125,z=0.334308399498537401
link5908600 hs3 185335503 185345793 color=dorange,thickness=2.87965,z=0.347264424496032504
link5908600 hs3 182999067 184239066 color=dorange,thickness=2.87965,z=0.347264424496032504
link5908601 hs3 185375327 185384573 color=dorange,thickness=2.8453,z=0.351456788387867712
link5908601 hs3 182999067 184239066 color=dorange,thickness=2.8453,z=0.351456788387867712
link5939451 hs3 184215699 184300059 color=dorange,thickness=3.51514,z=0.284483690550020767
link5939451 hs3 184239067 186169066 color=dorange,thickness=3.51514,z=0.284483690550020767
link5939452 hs3 185546670 185562085 color=dorange,thickness=3.49513,z=0.286112390669302715
link5939452 hs3 184239067 186169066 color=dorange,thickness=3.49513,z=0.286112390669302715
link5939453 hs3 184143252 184181020 color=dorange,thickness=2.9506,z=0.338914119162204297
link5939453 hs3 184239067 186169066 color=dorange,thickness=2.9506,z=0.338914119162204297
link5939454 hs3 185355977 185374008 color=dorange,thickness=2.89579,z=0.345328908518918844
link5939454 hs3 184239067 186169066 color=dorange,thickness=2.89579,z=0.345328908518918844
link6002059 hs11 65390487 65396916 color=vlgrey,thickness=2.92675,z=-1
link6002059 hs16 66022208 66022208 color=vlgrey,thickness=2.92675,z=-1
link6186691 hs4 52581617 52599242 color=dorange,thickness=2.86924,z=0.348524347910945059
link6186691 hs4 52381414 54006413 color=dorange,thickness=2.86924,z=0.348524347910945059
link6214455 hs4 54570714 54625545 color=dorange,thickness=3.72331,z=0.268578227437414559
link6214455 hs4 54006414 54526413 color=dorange,thickness=3.72331,z=0.268578227437414559
link6214460 hs4 56414572 56466001 color=dorange,thickness=3.07255,z=0.325462563668614018
link6214460 hs4 54006414 54526413 color=dorange,thickness=3.07255,z=0.325462563668614018
link6235850 hs17 8003189 8007018 color=dblue,thickness=2.8933,z=0.345626101683199115
link6235850 hs17 43373874 43373874 color=dblue,thickness=2.8933,z=0.345626101683199115
link6240522 hs4 54570714 54625545 color=dorange,thickness=3.40108,z=0.294024251120232397
link6240522 hs4 54526414 54531413 color=dorange,thickness=3.40108,z=0.294024251120232397
link6240525 hs4 55218851 55301638 color=dorange,thickness=3.16348,z=0.316107577730853364
link6240525 hs4 54526414 54531413 color=dorange,thickness=3.16348,z=0.316107577730853364
link6245430 hs12 83798761 83830737 color=vlgrey,thickness=2.94193,z=-1
link6245430 hs17 44846839 44846839 color=vlgrey,thickness=2.94193,z=-1
link6245432 hs1 10193350 10364248 color=vlgrey,thickness=2.84644,z=-1
link6245432 hs17 44846839 44846839 color=vlgrey,thickness=2.84644,z=-1
link6263482 hs4 68369188 68432311 color=vlgrey,thickness=2.85448,z=-1
link6263482 hs17 4646593 4646593 color=vlgrey,thickness=2.85448,z=-1
link6264679 hsX 69426603 69557498 color=vlgrey,thickness=2.85658,z=-1
link6264679 hs17 4656972 4656972 color=vlgrey,thickness=2.85658,z=-1
link6265588 hs4 54570714 54625545 color=dorange,thickness=3.58363,z=0.279046664973783566
link6265588 hs4 54531414 54556413 color=dorange,thickness=3.58363,z=0.279046664973783566
link6288573 hs7 35807151 35911442 color=vlgrey,thickness=2.86828,z=-1
link6288573 hs17 54642149 54642149 color=vlgrey,thickness=2.86828,z=-1
link6296545 hs4 54570714 54625545 color=dorange,thickness=3.54559,z=0.28204050665756616
link6296545 hs4 54556414 54741413 color=dorange,thickness=3.54559,z=0.28204050665756616
link6296547 hs4 54790020 54859169 color=dorange,thickness=2.80921,z=0.355971963648143072
link6296547 hs4 54556414 54741413 color=dorange,thickness=2.80921,z=0.355971963648143072
link6296697 hs10 103815136 103817783 color=vlgrey,thickness=3.24958,z=-1
link6296697 hs17 56844634 56844634 color=vlgrey,thickness=3.24958,z=-1
link6296698 hs13 113765295 113916197 color=vlgrey,thickness=2.86876,z=-1
link6296698 hs17 56844634 56844634 color=vlgrey,thickness=2.86876,z=-1
link6326015 hs4 56414572 56466001 color=dorange,thickness=2.86222,z=0.349379153244684196
link6326015 hs4 54741414 55191413 color=dorange,thickness=2.86222,z=0.349379153244684196
link6326016 hs4 54570714 54625545 color=dorange,thickness=2.81521,z=0.355213287818670721
link6326016 hs4 54741414 55191413 color=dorange,thickness=2.81521,z=0.355213287818670721
link6353674 hs4 54570714 54625545 color=dorange,thickness=3.26965,z=0.305843133057055036
link6353674 hs4 55191414 55456413 color=dorange,thickness=3.26965,z=0.305843133057055036
link6353675 hs4 56414572 56466001 color=dorange,thickness=3.0259,z=0.330480187712746621
link6353675 hs4 55191414 55456413 color=dorange,thickness=3.0259,z=0.330480187712746621
link6416606 hs14 75494194 75517845 color=vlgrey,thickness=3.10213,z=-1
link6416606 hs17 9420940 9420940 color=vlgrey,thickness=3.10213,z=-1
link6416610 hsX 47930599 47941143 color=vlgrey,thickness=2.84056,z=-1
link6416610 hs17 9420940 9420940 color=vlgrey,thickness=2.84056,z=-1
link6519433 hs1 3642408 3653797 color=vlgrey,thickness=2.98789,z=-1
link6519433 hs19 11311261 11311261 color=vlgrey,thickness=2.98789,z=-1
